Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Restaurant_ID,Restaurant_Name,Cuisine,Restaurant_Rating,Delivery_Partner,Vehicle_Type,Payment_Mode,Order_Date,Order_Time,Delivery_Time_Minutes,Distance_km,Order_Value,Discount,Delivery_Fee,Final_Amount,Order_Status,Customer_Rating,Weather,Festival
697,1100,Customer_234,Male,34,Bengaluru,5,Green Bowl,Healthy,4.6,Partner_39,Scooter,Cash,29-01-2025,15:06:00,55,3.5,219,150,47,116,Delivered,5,Rainy,No
698,1258,Customer_159,Female,25,Bengaluru,5,Green Bowl,Healthy,5,Partner_12,Scooter,UPI,23-06-2025,19:09:00,35,13.5,709,50,37,696,Delivered,4,Sunny,Yes
699,1276,Customer_94,Male,24,Delhi,4,Biryani House,Biryani,4.6,Partner_14,Scooter,Wallet,24-04-2025,11:41:00,34,5.5,823,0,79,902,Delivered,1,Cloudy,No
700,1203,Customer_88,Male,57,Pune,2,Pizza Point,Italian,4.5,Partner_21,Cycle,Cash,10-02-2025,06:33:00,56,9.3,1369,20,40,1389,Delivered,3,Sunny,No
701,1162,Customer_231,Female,45,Hyderabad,3,Burger Town,Fast Food,4.3,Partner_49,Scooter,UPI,27-03-2025,12:04:00,40,1.8,959,20,39,978,Delivered,2,Rainy,No
702,1192,Customer_13,Female,45,Delhi,6,Tandoori Treat,Chinese,4.7,Partner_21,Cycle,Wallet,07-03-2025,10:03:00,27,12.2,614,20,62,656,Delivered,4,Rainy,Yes
703,1241,Customer_24,Female,49,Delhi,2,Pizza Point,Italian,3.9,Partner_39,Cycle,Cash,03-05-2025,20:14:00,18,2.4,528,50,66,544,Delivered,3,Cloudy,No
704,1212,Customer_78,Male,55,Hyderabad,3,Burger Town,Fast Food,3.9,Partner_13,Cycle,UPI,19-01-2025,11:04:00,43,4.4,427,100,28,355,Delivered,3,Cloudy,No
705,1185,Customer_229,Male,29,Chandigarh,1,Spice Hub,North Indian,4,Partner_15,Scooter,Debit Card,29-06-2025,10:42:00,36,3.8,487,0,75,562,Cancelled,3,Rainy,Yes
706,1271,Customer_31,Female,19,Mumbai,1,Spice Hub,North Indian,4.3,Partner_3,Cycle,Debit Card,05-05-2025,01:38:00,49,7.9,1041,100,45,986,Delivered,1,Cloudy,Yes
707,1045,Customer_294,Female,57,Pune,1,Spice Hub,North Indian,4.5,Partner_13,Bike,Net Banking,10-02-2025,17:31:00,42,12.4,1343,0,54,1397,Delivered,2,Cloudy,No
708,1222,Customer_11,Female,54,Delhi,2,Pizza Point,Italian,3.9,Partner_40,Scooter,UPI,16-05-2025,23:38:00,15,4.2,1378,50,49,1377,Delivered,3,Sunny,No
709,1079,Customer_97,Male,31,Pune,4,Biryani House,Biryani,4,Partner_7,Bike,Wallet,01-04-2025,19:41:00,53,14.2,610,150,79,539,Delivered,2,Cloudy,No
710,1156,Customer_84,Female,35,Delhi,3,Burger Town,Fast Food,3.8,Partner_14,Scooter,UPI,23-02-2025,06:53:00,23,13.3,845,20,62,887,Cancelled,1,Rainy,Yes
711,1205,Customer_102,Male,42,Hyderabad,6,Tandoori Treat,Chinese,4.4,Partner_8,Bike,Credit Card,25-04-2025,14:58:00,47,13.8,627,100,23,550,Delivered,1,Sunny,Yes
712,1098,Customer_108,Male,50,Delhi,4,Biryani House,Biryani,4,Partner_17,Cycle,UPI,23-03-2025,14:10:00,44,1.2,1438,50,67,1455,Delivered,4,Rainy,Yes
713,1118,Customer_44,Female,48,Bengaluru,3,Burger Town,Fast Food,3.5,Partner_18,Cycle,Net Banking,16-06-2025,10:15:00,35,1.6,834,0,47,881,Delivered,2,Cloudy,Yes
714,1032,Customer_108,Female,41,Mumbai,5,Green Bowl,Healthy,4.4,Partner_11,Scooter,Credit Card,01-05-2025,01:19:00,26,14.1,518,20,64,562,Cancelled,2,Rainy,Yes
715,1192,Customer_136,Female,19,Mumbai,1,Spice Hub,North Indian,4.7,Partner_22,Bike,Cash,14-04-2025,21:20:00,17,11.3,1218,20,39,1237,Delivered,4,Sunny,No
716,1179,Customer_115,Male,44,Pune,6,Tandoori Treat,Chinese,5,Partner_8,Scooter,Cash,26-01-2025,00:30:00,41,13,1275,20,30,1285,Delivered,2,Cloudy,Yes
717,1277,Customer_188,Male,48,Bengaluru,4,Biryani House,Biryani,4.2,Partner_37,Bike,Credit Card,24-03-2025,22:24:00,29,8.2,1161,50,28,1139,Delivered,2,Sunny,Yes
718,1128,Customer_116,Female,29,Chandigarh,1,Spice Hub,North Indian,4.6,Partner_20,Scooter,Net Banking,07-06-2025,03:35:00,44,10.4,1027,50,76,1053,Delivered,5,Rainy,Yes
719,1025,Customer_102,Male,18,Bengaluru,4,Biryani House,Biryani,3.7,Partner_3,Bike,Credit Card,09-01-2025,13:08:00,40,5.5,967,20,57,1004,Delivered,4,Rainy,Yes
720,1135,Customer_280,Female,25,Chandigarh,5,Green Bowl,Healthy,4.6,Partner_42,Cycle,Debit Card,27-04-2025,21:12:00,36,15,1030,100,33,963,Delivered,3,Rainy,No
721,1219,Customer_14,Male,24,Chandigarh,1,Spice Hub,North Indian,3.8,Partner_30,Bike,UPI,17-01-2025,12:28:00,50,11,901,150,36,787,Delivered,3,Rainy,No
722,1100,Customer_73,Male,19,Hyderabad,5,Green Bowl,Healthy,3.8,Partner_48,Scooter,Wallet,12-04-2025,17:26:00,53,11.9,369,150,31,250,Delivered,5,Cloudy,Yes
723,1192,Customer_82,Male,28,Pune,3,Burger Town,Fast Food,4.5,Partner_40,Bike,Net Banking,16-05-2025,05:41:00,24,8.6,1304,20,64,1348,Cancelled,4,Sunny,No
724,1244,Customer_240,Female,26,Delhi,4,Biryani House,Biryani,4.6,Partner_20,Bike,UPI,14-05-2025,14:22:00,31,10.9,807,100,77,784,Delivered,2,Cloudy,Yes
725,1201,Customer_82,Female,43,Delhi,4,Biryani House,Biryani,4.4,Partner_16,Scooter,UPI,11-02-2025,08:16:00,29,14.5,487,20,50,517,Delivered,4,Sunny,Yes
726,1061,Customer_267,Female,51,Mumbai,4,Biryani House,Biryani,3.7,Partner_41,Cycle,Cash,25-03-2025,00:22:00,29,10.2,491,50,68,509,Delivered,1,Cloudy,No
727,1131,Customer_58,Female,45,Mumbai,1,Spice Hub,North Indian,4.4,Partner_46,Cycle,Cash,11-01-2025,13:01:00,33,4.1,899,50,80,929,Delivered,5,Cloudy,No
728,1054,Customer_144,Female,34,Mumbai,6,Tandoori Treat,Chinese,4.5,Partner_22,Scooter,Net Banking,15-01-2025,21:46:00,31,14.8,1212,100,46,1158,Delivered,1,Cloudy,No
729,1137,Customer_54,Female,53,Mumbai,5,Green Bowl,Healthy,4.4,Partner_37,Scooter,Wallet,22-04-2025,22:43:00,48,13.2,1213,20,57,1250,Delivered,1,Cloudy,Yes
730,1185,Customer_298,Female,43,Pune,6,Tandoori Treat,Chinese,4.6,Partner_3,Scooter,Net Banking,31-01-2025,08:08:00,43,12.9,401,150,26,277,Delivered,5,Sunny,No
731,1013,Customer_169,Male,36,Chandigarh,6,Tandoori Treat,Chinese,4.9,Partner_2,Cycle,Cash,26-05-2025,06:10:00,31,6,1084,0,33,1117,Delivered,3,Sunny,No
732,1083,Customer_108,Female,43,Hyderabad,1,Spice Hub,North Indian,4.6,Partner_50,Bike,Cash,12-06-2025,08:58:00,20,5.7,864,100,64,828,Delivered,2,Rainy,No
733,1096,Customer_196,Male,34,Delhi,6,Tandoori Treat,Chinese,4.8,Partner_32,Scooter,Debit Card,09-06-2025,16:58:00,43,13.5,385,100,40,325,Delivered,2,Rainy,Yes
734,1287,Customer_152,Male,43,Delhi,2,Pizza Point,Italian,4.4,Partner_5,Bike,UPI,10-05-2025,23:54:00,20,11,1391,50,78,1419,Delivered,4,Rainy,Yes
735,1054,Customer_151,Male,38,Chandigarh,3,Burger Town,Fast Food,5,Partner_29,Bike,Credit Card,04-02-2025,13:08:00,50,3.2,1291,50,45,1286,Cancelled,1,Rainy,Yes
736,1075,Customer_7,Female,33,Chandigarh,2,Pizza Point,Italian,4.9,Partner_40,Scooter,Cash,15-06-2025,07:22:00,41,8.8,702,20,48,730,Cancelled,2,Rainy,Yes
737,1187,Customer_135,Female,41,Pune,5,Green Bowl,Healthy,4,Partner_16,Scooter,Wallet,10-04-2025,08:55:00,37,2.1,1018,150,76,944,Delivered,3,Cloudy,Yes
738,1275,Customer_161,Male,56,Pune,5,Green Bowl,Healthy,3.8,Partner_23,Cycle,Net Banking,10-05-2025,16:14:00,56,14.7,463,0,78,541,Delivered,2,Rainy,No
739,1224,Customer_34,Male,19,Pune,1,Spice Hub,North Indian,4.3,Partner_36,Cycle,UPI,08-05-2025,20:10:00,37,7.7,1142,150,48,1040,Delivered,1,Cloudy,No
740,1252,Customer_221,Male,43,Delhi,6,Tandoori Treat,Chinese,3.8,Partner_29,Scooter,Wallet,08-01-2025,20:24:00,59,10.4,765,150,36,651,Delivered,5,Cloudy,No
741,1028,Customer_184,Male,22,Mumbai,5,Green Bowl,Healthy,4.4,Partner_34,Scooter,Net Banking,02-01-2025,20:48:00,25,11.3,1401,50,75,1426,Delivered,5,Sunny,Yes
742,1207,Customer_294,Female,44,Delhi,6,Tandoori Treat,Chinese,4.1,Partner_31,Bike,Debit Card,23-01-2025,03:12:00,26,2.3,1213,0,41,1254,Delivered,4,Rainy,No
743,1042,Customer_174,Female,24,Delhi,2,Pizza Point,Italian,4.3,Partner_2,Cycle,UPI,28-02-2025,11:59:00,50,1.8,733,100,32,665,Delivered,2,Sunny,Yes
744,1192,Customer_36,Male,30,Delhi,3,Burger Town,Fast Food,4.5,Partner_32,Bike,Wallet,26-05-2025,19:13:00,28,14.7,987,50,21,958,Delivered,2,Cloudy,No
745,1016,Customer_20,Male,37,Pune,2,Pizza Point,Italian,4.9,Partner_7,Scooter,Net Banking,08-02-2025,15:11:00,26,9.3,1102,20,52,1134,Delivered,1,Rainy,Yes
746,1281,Customer_200,Female,25,Pune,2,Pizza Point,Italian,4.5,Partner_5,Scooter,Credit Card,27-04-2025,22:28:00,38,3,1455,50,80,1485,Cancelled,4,Sunny,No
747,1051,Customer_267,Male,60,Delhi,3,Burger Town,Fast Food,4.5,Partner_34,Cycle,Wallet,18-06-2025,20:10:00,59,8.4,320,100,71,291,Delivered,5,Cloudy,Yes
748,1219,Customer_207,Female,42,Bengaluru,3,Burger Town,Fast Food,3.6,Partner_2,Scooter,UPI,20-02-2025,09:59:00,35,8.9,477,100,68,445,Delivered,3,Rainy,No
749,1046,Customer_158,Male,59,Chandigarh,6,Tandoori Treat,Chinese,4,Partner_4,Cycle,UPI,11-01-2025,06:25:00,18,14.5,312,150,73,235,Delivered,3,Cloudy,Yes
750,1190,Customer_23,Male,24,Chandigarh,4,Biryani House,Biryani,4.2,Partner_12,Bike,Net Banking,15-02-2025,17:21:00,35,2,1241,150,74,1165,Delivered,2,Cloudy,Yes
751,1124,Customer_170,Male,42,Delhi,4,Biryani House,Biryani,4.7,Partner_24,Scooter,UPI,16-03-2025,00:09:00,24,3,621,0,79,700,Delivered,3,Rainy,No
752,1212,Customer_194,Female,30,Mumbai,6,Tandoori Treat,Chinese,4.7,Partner_32,Scooter,Wallet,03-01-2025,14:11:00,15,9.8,758,100,64,722,Delivered,4,Sunny,Yes
753,1094,Customer_275,Female,28,Delhi,6,Tandoori Treat,Chinese,4.9,Partner_17,Cycle,Net Banking,06-05-2025,02:16:00,59,6.6,434,0,30,464,Delivered,3,Cloudy,No
754,1255,Customer_103,Male,51,Delhi,1,Spice Hub,North Indian,5,Partner_31,Scooter,UPI,23-01-2025,18:56:00,22,4.2,1008,20,80,1068,Delivered,2,Sunny,Yes
755,1022,Customer_258,Male,31,Mumbai,4,Biryani House,Biryani,4.6,Partner_3,Cycle,UPI,06-02-2025,15:05:00,24,5.8,1460,50,48,1458,Cancelled,2,Rainy,No
756,1259,Customer_33,Male,29,Mumbai,6,Tandoori Treat,Chinese,4.4,Partner_22,Cycle,Net Banking,09-02-2025,09:57:00,43,1.4,315,100,44,259,Delivered,2,Cloudy,No
757,1034,Customer_210,Male,57,Pune,2,Pizza Point,Italian,4.6,Partner_47,Scooter,Debit Card,15-01-2025,03:48:00,17,3,493,150,40,383,Delivered,2,Sunny,No
758,1115,Customer_19,Male,19,Delhi,5,Green Bowl,Healthy,4.5,Partner_31,Cycle,Net Banking,26-05-2025,04:05:00,39,5,319,100,69,288,Delivered,4,Cloudy,Yes
759,1246,Customer_79,Female,52,Chandigarh,4,Biryani House,Biryani,4.8,Partner_15,Bike,Debit Card,12-06-2025,15:31:00,55,11.2,1454,50,42,1446,Cancelled,4,Rainy,Yes
760,1022,Customer_236,Female,52,Bengaluru,6,Tandoori Treat,Chinese,4.8,Partner_26,Bike,Net Banking,18-03-2025,04:54:00,37,3.9,242,100,71,213,Delivered,4,Rainy,No
761,1205,Customer_69,Male,33,Hyderabad,4,Biryani House,Biryani,3.8,Partner_13,Cycle,Credit Card,25-03-2025,22:42:00,57,12,1149,50,41,1140,Delivered,4,Cloudy,No
762,1056,Customer_278,Female,37,Bengaluru,6,Tandoori Treat,Chinese,4.9,Partner_50,Cycle,Cash,06-02-2025,16:03:00,18,3.8,828,20,45,853,Delivered,2,Cloudy,No
763,1198,Customer_291,Male,35,Pune,4,Biryani House,Biryani,5,Partner_44,Cycle,Credit Card,27-06-2025,07:02:00,56,6.6,569,100,21,490,Delivered,2,Sunny,No
764,1272,Customer_19,Male,22,Bengaluru,4,Biryani House,Biryani,3.6,Partner_1,Bike,Debit Card,05-05-2025,10:47:00,20,5.4,703,20,68,751,Delivered,2,Cloudy,Yes
765,1229,Customer_244,Female,29,Mumbai,3,Burger Town,Fast Food,3.9,Partner_7,Cycle,Credit Card,22-03-2025,19:54:00,24,3.3,335,50,59,344,Delivered,5,Rainy,Yes
766,1128,Customer_59,Male,46,Pune,5,Green Bowl,Healthy,3.6,Partner_3,Bike,Cash,13-03-2025,23:33:00,45,6.3,1487,100,64,1451,Delivered,1,Cloudy,No
767,1291,Customer_177,Female,23,Hyderabad,5,Green Bowl,Healthy,4.8,Partner_5,Bike,Credit Card,06-01-2025,16:47:00,54,5.2,1371,20,48,1399,Delivered,2,Sunny,Yes
768,1009,Customer_214,Male,41,Chandigarh,3,Burger Town,Fast Food,4.8,Partner_13,Cycle,Debit Card,04-06-2025,16:53:00,48,13.7,798,0,42,840,Delivered,3,Sunny,Yes
769,1021,Customer_140,Female,60,Chandigarh,2,Pizza Point,Italian,3.6,Partner_36,Bike,Credit Card,21-04-2025,11:31:00,54,1.1,827,50,48,825,Delivered,3,Rainy,Yes
770,1193,Customer_172,Female,50,Hyderabad,4,Biryani House,Biryani,4.8,Partner_28,Scooter,Net Banking,22-06-2025,09:13:00,36,2.9,995,0,64,1059,Delivered,3,Cloudy,Yes
771,1044,Customer_164,Male,19,Hyderabad,3,Burger Town,Fast Food,4.7,Partner_49,Bike,Credit Card,26-04-2025,22:55:00,19,3.5,746,0,78,824,Delivered,5,Sunny,Yes
772,1080,Customer_299,Female,58,Delhi,1,Spice Hub,North Indian,4.8,Partner_43,Bike,Wallet,08-06-2025,02:24:00,22,1.8,227,50,75,252,Delivered,1,Sunny,Yes
773,1108,Customer_26,Male,42,Chandigarh,1,Spice Hub,North Indian,4,Partner_34,Bike,Cash,25-06-2025,07:57:00,27,10.9,207,100,70,177,Delivered,2,Rainy,No
774,1004,Customer_41,Male,30,Chandigarh,6,Tandoori Treat,Chinese,3.9,Partner_35,Cycle,Credit Card,17-02-2025,17:19:00,59,2.7,1412,0,48,1460,Delivered,2,Sunny,No
775,1260,Customer_147,Male,45,Mumbai,2,Pizza Point,Italian,3.9,Partner_23,Cycle,Credit Card,03-06-2025,14:04:00,48,1.1,1008,150,38,896,Delivered,3,Rainy,Yes
776,1221,Customer_41,Female,18,Delhi,1,Spice Hub,North Indian,5,Partner_44,Bike,Debit Card,16-01-2025,21:09:00,52,11.8,328,100,42,270,Delivered,5,Cloudy,Yes
777,1256,Customer_154,Female,38,Pune,3,Burger Town,Fast Food,4.3,Partner_48,Bike,Credit Card,03-05-2025,12:38:00,52,3.4,853,100,42,795,Delivered,4,Rainy,No
778,1198,Customer_215,Male,26,Bengaluru,4,Biryani House,Biryani,4.7,Partner_25,Cycle,Credit Card,09-02-2025,04:50:00,40,6.1,1149,100,48,1097,Delivered,2,Sunny,Yes
779,1173,Customer_102,Male,49,Mumbai,1,Spice Hub,North Indian,4.1,Partner_20,Cycle,Debit Card,08-02-2025,09:14:00,29,3.7,233,100,50,183,Delivered,4,Rainy,No
780,1245,Customer_149,Male,33,Mumbai,4,Biryani House,Biryani,4.3,Partner_32,Bike,Cash,18-01-2025,11:02:00,46,1.2,322,50,26,298,Delivered,2,Rainy,No
781,1272,Customer_145,Female,41,Chandigarh,5,Green Bowl,Healthy,4.7,Partner_9,Scooter,Wallet,03-06-2025,04:25:00,45,1.9,1078,150,27,955,Delivered,4,Sunny,Yes
782,1285,Customer_175,Female,30,Bengaluru,6,Tandoori Treat,Chinese,4.9,Partner_21,Cycle,Wallet,02-05-2025,09:34:00,29,10.9,678,50,60,688,Delivered,2,Rainy,No
783,1165,Customer_42,Female,47,Delhi,3,Burger Town,Fast Food,4.4,Partner_47,Scooter,UPI,07-02-2025,21:17:00,43,6.5,1246,0,44,1290,Delivered,3,Cloudy,Yes
784,1168,Customer_183,Female,53,Bengaluru,1,Spice Hub,North Indian,3.7,Partner_18,Scooter,Cash,12-06-2025,00:06:00,35,9.5,1170,20,34,1184,Delivered,2,Cloudy,Yes
785,1128,Customer_193,Female,18,Bengaluru,6,Tandoori Treat,Chinese,3.9,Partner_14,Bike,Debit Card,10-05-2025,09:38:00,16,1.4,324,20,53,357,Delivered,4,Sunny,No
786,1228,Customer_161,Male,35,Hyderabad,2,Pizza Point,Italian,4.2,Partner_13,Cycle,Wallet,10-02-2025,20:16:00,44,5,1114,100,55,1069,Delivered,3,Sunny,Yes
787,1193,Customer_282,Male,58,Delhi,3,Burger Town,Fast Food,4.2,Partner_21,Scooter,Credit Card,06-02-2025,10:45:00,35,9.6,1331,100,43,1274,Delivered,3,Rainy,Yes
788,1078,Customer_53,Male,33,Pune,1,Spice Hub,North Indian,3.6,Partner_24,Scooter,Debit Card,18-01-2025,04:46:00,20,6.8,470,100,24,394,Delivered,4,Rainy,Yes
789,1230,Customer_82,Male,34,Pune,4,Biryani House,Biryani,3.8,Partner_4,Cycle,Net Banking,23-01-2025,07:04:00,50,1.3,1010,20,55,1045,Delivered,2,Rainy,Yes
790,1164,Customer_166,Female,58,Delhi,2,Pizza Point,Italian,4.5,Partner_2,Cycle,Debit Card,05-02-2025,17:05:00,46,1.3,676,20,75,731,Delivered,4,Cloudy,Yes
791,1252,Customer_4,Female,23,Delhi,2,Pizza Point,Italian,4.4,Partner_24,Cycle,Credit Card,28-02-2025,19:53:00,40,4,1407,0,33,1440,Delivered,5,Rainy,No
792,1132,Customer_172,Male,38,Pune,3,Burger Town,Fast Food,4.8,Partner_26,Bike,Net Banking,21-02-2025,20:44:00,33,7.3,1246,100,30,1176,Delivered,5,Rainy,Yes
793,1103,Customer_292,Female,31,Mumbai,1,Spice Hub,North Indian,4.8,Partner_20,Scooter,Cash,28-01-2025,07:01:00,18,10.1,285,100,71,256,Delivered,3,Sunny,Yes
794,1256,Customer_199,Female,47,Bengaluru,1,Spice Hub,North Indian,5,Partner_39,Bike,Cash,27-03-2025,07:02:00,45,8.9,643,20,75,698,Delivered,2,Sunny,Yes
795,1001,Customer_156,Female,42,Delhi,1,Spice Hub,North Indian,4.6,Partner_11,Bike,UPI,03-01-2025,09:21:00,38,4,1468,0,74,1542,Delivered,4,Cloudy,No
796,1155,Customer_73,Female,47,Delhi,3,Burger Town,Fast Food,4.9,Partner_14,Bike,Net Banking,09-01-2025,04:05:00,58,12.1,1055,0,39,1094,Delivered,4,Sunny,Yes
797,1286,Customer_140,Female,19,Delhi,1,Spice Hub,North Indian,4.6,Partner_31,Bike,Net Banking,29-05-2025,23:43:00,59,3.1,680,100,75,655,Delivered,4,Sunny,Yes
798,1023,Customer_33,Female,36,Hyderabad,4,Biryani House,Biryani,4.6,Partner_13,Scooter,UPI,04-01-2025,19:41:00,57,4.8,1153,100,31,1084,Delivered,2,Cloudy,No
799,1251,Customer_119,Male,36,Delhi,6,Tandoori Treat,Chinese,4,Partner_39,Scooter,Cash,22-04-2025,19:04:00,45,8.6,290,150,73,213,Delivered,3,Cloudy,Yes
800,1191,Customer_240,Female,36,Bengaluru,6,Tandoori Treat,Chinese,3.7,Partner_44,Scooter,Net Banking,29-05-2025,13:42:00,49,6.7,910,100,31,841,Cancelled,1,Cloudy,No
801,1085,Customer_22,Female,50,Mumbai,3,Burger Town,Fast Food,4.9,Partner_41,Bike,Wallet,19-05-2025,23:13:00,36,8.6,934,100,48,882,Delivered,2,Cloudy,Yes
802,1257,Customer_279,Male,51,Mumbai,6,Tandoori Treat,Chinese,3.7,Partner_1,Scooter,Wallet,18-04-2025,03:49:00,57,14.2,1011,0,72,1083,Delivered,3,Rainy,Yes
803,1202,Customer_113,Female,44,Bengaluru,6,Tandoori Treat,Chinese,4.5,Partner_7,Bike,Net Banking,12-04-2025,17:51:00,56,7.4,964,150,79,893,Delivered,2,Cloudy,Yes
804,1157,Customer_124,Female,37,Pune,1,Spice Hub,North Indian,4.7,Partner_35,Cycle,UPI,19-01-2025,23:43:00,27,1.3,1214,20,78,1272,Delivered,1,Sunny,Yes
805,1184,Customer_207,Male,56,Chandigarh,1,Spice Hub,North Indian,4,Partner_25,Scooter,Credit Card,31-01-2025,14:24:00,34,7,337,50,48,335,Delivered,4,Cloudy,Yes
806,1131,Customer_243,Female,52,Chandigarh,4,Biryani House,Biryani,4.7,Partner_28,Cycle,Wallet,31-03-2025,01:03:00,54,13.3,264,100,40,204,Cancelled,4,Sunny,No
807,1043,Customer_126,Male,47,Delhi,4,Biryani House,Biryani,4.1,Partner_22,Bike,Wallet,20-05-2025,03:08:00,45,1.5,377,100,36,313,Delivered,4,Sunny,No
808,1260,Customer_228,Male,50,Delhi,1,Spice Hub,North Indian,3.8,Partner_18,Cycle,Wallet,22-06-2025,00:57:00,39,12.2,462,150,75,387,Delivered,1,Rainy,Yes
809,1084,Customer_21,Female,56,Chandigarh,5,Green Bowl,Healthy,4,Partner_8,Cycle,Credit Card,26-04-2025,10:00:00,19,3.8,1205,20,77,1262,Delivered,1,Rainy,Yes
810,1299,Customer_253,Male,46,Hyderabad,1,Spice Hub,North Indian,4.7,Partner_8,Bike,Credit Card,29-03-2025,23:18:00,23,2.8,819,20,34,833,Cancelled,5,Cloudy,Yes
811,1189,Customer_279,Male,44,Hyderabad,4,Biryani House,Biryani,4.2,Partner_18,Scooter,Wallet,15-05-2025,23:40:00,59,6.9,950,100,21,871,Delivered,3,Cloudy,No
812,1013,Customer_83,Male,54,Hyderabad,4,Biryani House,Biryani,3.8,Partner_13,Scooter,Net Banking,05-02-2025,04:07:00,49,6.2,1238,20,78,1296,Delivered,1,Cloudy,Yes
813,1076,Customer_154,Male,43,Pune,4,Biryani House,Biryani,3.5,Partner_4,Cycle,UPI,01-03-2025,06:54:00,22,8.3,437,150,22,309,Delivered,5,Sunny,No
814,1244,Customer_245,Female,31,Mumbai,3,Burger Town,Fast Food,3.6,Partner_25,Cycle,Net Banking,24-02-2025,06:26:00,55,8.6,699,100,71,670,Delivered,2,Cloudy,Yes
815,1085,Customer_127,Female,58,Pune,2,Pizza Point,Italian,4,Partner_15,Scooter,Cash,19-01-2025,19:19:00,18,11.5,339,100,52,291,Delivered,3,Rainy,Yes
816,1066,Customer_246,Female,59,Mumbai,6,Tandoori Treat,Chinese,4.8,Partner_41,Bike,Credit Card,05-06-2025,07:40:00,53,8.3,965,100,48,913,Delivered,1,Rainy,Yes
817,1021,Customer_190,Female,43,Hyderabad,1,Spice Hub,North Indian,3.9,Partner_42,Scooter,Debit Card,07-02-2025,21:53:00,49,9.5,1350,0,65,1415,Delivered,4,Cloudy,No
818,1294,Customer_71,Female,39,Hyderabad,6,Tandoori Treat,Chinese,3.6,Partner_32,Scooter,Wallet,24-06-2025,20:39:00,48,9.6,1407,150,79,1336,Delivered,3,Rainy,No
819,1290,Customer_98,Female,37,Pune,5,Green Bowl,Healthy,3.8,Partner_22,Cycle,Net Banking,24-03-2025,08:10:00,41,4.9,666,50,79,695,Delivered,2,Cloudy,Yes
820,1165,Customer_105,Female,55,Chandigarh,3,Burger Town,Fast Food,4.3,Partner_8,Cycle,Net Banking,19-05-2025,18:52:00,33,9.9,589,50,65,604,Delivered,3,Sunny,No
821,1236,Customer_276,Female,27,Bengaluru,2,Pizza Point,Italian,3.9,Partner_5,Scooter,UPI,11-03-2025,19:23:00,39,12.4,1002,100,65,967,Cancelled,1,Sunny,Yes
822,1291,Customer_216,Male,35,Bengaluru,4,Biryani House,Biryani,3.6,Partner_28,Cycle,Cash,12-03-2025,17:26:00,53,2.5,1131,150,57,1038,Delivered,3,Sunny,Yes
823,1056,Customer_281,Female,26,Mumbai,1,Spice Hub,North Indian,4.7,Partner_48,Cycle,Cash,18-01-2025,09:28:00,28,1.6,940,0,22,962,Delivered,1,Sunny,Yes
824,1113,Customer_293,Female,53,Bengaluru,5,Green Bowl,Healthy,4,Partner_16,Bike,UPI,03-03-2025,07:52:00,50,9.2,767,50,47,764,Delivered,2,Rainy,Yes
825,1139,Customer_249,Male,24,Pune,5,Green Bowl,Healthy,3.9,Partner_27,Bike,Credit Card,27-05-2025,20:57:00,44,9.5,235,20,25,240,Delivered,2,Rainy,Yes
826,1229,Customer_110,Male,24,Delhi,2,Pizza Point,Italian,4.8,Partner_27,Cycle,Cash,03-06-2025,13:11:00,43,3.1,831,100,57,788,Delivered,5,Rainy,Yes
827,1165,Customer_11,Female,50,Pune,3,Burger Town,Fast Food,4.4,Partner_29,Cycle,Credit Card,15-05-2025,11:41:00,38,3,620,100,47,567,Delivered,4,Sunny,No
828,1149,Customer_119,Female,56,Mumbai,2,Pizza Point,Italian,4.8,Partner_2,Cycle,Wallet,12-03-2025,08:29:00,30,10,843,50,45,838,Delivered,1,Rainy,No
829,1046,Customer_224,Female,40,Bengaluru,4,Biryani House,Biryani,3.8,Partner_24,Scooter,Cash,25-04-2025,14:28:00,25,3.4,241,100,47,188,Delivered,5,Cloudy,Yes
830,1082,Customer_48,Male,34,Delhi,4,Biryani House,Biryani,3.6,Partner_17,Scooter,Credit Card,28-02-2025,03:04:00,33,3,946,0,68,1014,Delivered,2,Sunny,No
831,1027,Customer_294,Male,36,Bengaluru,2,Pizza Point,Italian,4.3,Partner_28,Bike,Credit Card,24-01-2025,21:11:00,16,12.3,1266,0,34,1300,Delivered,1,Sunny,Yes
832,1189,Customer_92,Male,52,Bengaluru,2,Pizza Point,Italian,4.9,Partner_16,Bike,Debit Card,29-04-2025,18:53:00,25,11.7,1293,0,69,1362,Delivered,1,Cloudy,Yes
833,1124,Customer_189,Female,47,Hyderabad,2,Pizza Point,Italian,3.9,Partner_12,Cycle,UPI,09-02-2025,04:30:00,60,4.5,542,0,50,592,Delivered,1,Sunny,No
834,1203,Customer_282,Female,51,Mumbai,1,Spice Hub,North Indian,4.2,Partner_42,Cycle,Debit Card,06-05-2025,23:07:00,53,9.1,788,100,53,741,Delivered,4,Rainy,No
835,1038,Customer_189,Female,25,Mumbai,5,Green Bowl,Healthy,4.4,Partner_27,Scooter,Cash,10-01-2025,07:03:00,34,6.2,1223,20,71,1274,Delivered,2,Sunny,Yes
836,1155,Customer_203,Male,27,Hyderabad,6,Tandoori Treat,Chinese,3.5,Partner_15,Scooter,Debit Card,01-06-2025,04:46:00,46,6.6,501,100,75,476,Delivered,3,Sunny,No
